x y error lookahead integral_lateral
-3.169064996988437688e-01 -2.017583246324913815e-01 3.756809166165923641e-01 1.813521374924888518e-01 0.000000000000000000e+00
-3.168481232827559113e-01 -2.017587815499103931e-01 3.756319197835947254e-01 1.813447879675392227e-01 0.000000000000000000e+00
-3.167771197996532839e-01 -2.017602371099156411e-01 3.755728117252542519e-01 1.813359217587881267e-01 0.000000000000000000e+00
-3.166995818473675728e-01 -2.017608874389283380e-01 3.755077640241828441e-01 1.813261646036274377e-01 0.000000000000000000e+00
-3.166415083982411227e-01 -2.017621804261649499e-01 3.754594815569767263e-01 1.813189222335465089e-01 0.000000000000000000e+00
-3.165584519492405380e-01 -2.017625907648458727e-01 3.753896595973872929e-01 1.813084489396080967e-01 0.000000000000000000e+00
-3.164491874319591003e-01 -2.017646807066818537e-01 3.752986472224706382e-01 1.812947970833705957e-01 0.000000000000000000e+00
-3.163840973022878922e-01 -2.017665064334486225e-01 3.752447469907372879e-01 1.812867120486105765e-01 0.000000000000000000e+00
-3.162993160988416541e-01 -2.017677007308844583e-01 3.751739095710450722e-01 1.812760864356567636e-01 0.000000000000000000e+00
-3.162479094457730788e-01 -2.017684796851824114e-01 3.751309899532318526e-01 1.812696484929847696e-01 0.000000000000000000e+00
-3.161930868422901941e-01 -2.017696175283025251e-01 3.750853859114928746e-01 1.812628078867239423e-01 0.000000000000000000e+00
-3.161181692463079784e-01 -2.017718006806750730e-01 3.750234079061725567e-01 1.812535111859258641e-01 0.000000000000000000e+00
-3.160652340972215368e-01 -2.017723071826902359e-01 3.749790609497513638e-01 1.812468591424626907e-01 0.000000000000000000e+00
-3.159935949366917685e-01 -2.017727598004403489e-01 3.749189227533070712e-01 1.812378384129960662e-01 0.000000000000000000e+00
-3.159389507864178714e-01 -2.017734747373327031e-01 3.748732528890259541e-01 1.812309879333539042e-01 0.000000000000000000e+00
-3.158601004700834491e-01 -2.017740627081004434e-01 3.748071176628102186e-01 1.812210676494215300e-01 0.000000000000000000e+00
-3.158022169730065332e-01 -2.017750981069853511e-01 3.747588964402973066e-01 1.812138344660446099e-01 0.000000000000000000e+00
-3.157540912654152043e-01 -2.017756134005402879e-01 3.747186201858835330e-01 1.812077930278825355e-01 0.000000000000000000e+00
-3.156651211059293693e-01 -2.017756970458814414e-01 3.746436982002664950e-01 1.811965547300399826e-01 0.000000000000000000e+00
-3.155658772473977081e-01 -2.017776074608148562e-01 3.745611108424503066e-01 1.811841666263675488e-01 0.000000000000000000e+00
-3.154697434640043041e-01 -2.017803835684705005e-01 3.744816180192076516e-01 1.811722427028811533e-01 0.000000000000000000e+00
-3.154191955282866222e-01 -2.017809214195166456e-01 3.744393264023166967e-01 1.811658989603475156e-01 0.000000000000000000e+00
-3.153705177895342882e-01 -2.017820707121553703e-01 3.743989417075377357e-01 1.811598412561306604e-01 0.000000000000000000e+00
-3.152875081997222884e-01 -2.017833417323187106e-01 3.743297073803409369e-01 1.811494561070511322e-01 0.000000000000000000e+00
-3.152325741937425096e-01 -2.017846738131061080e-01 3.742841573172380754e-01 1.811426235975857058e-01 0.000000000000000000e+00
-3.151552637438662652e-01 -2.017846551811480760e-01 3.742190365708841782e-01 1.811328554856326267e-01 0.000000000000000000e+00
-3.151008720154373499e-01 -2.017859676819063752e-01 3.741739385609483826e-01 1.811260907841422685e-01 0.000000000000000000e+00
-3.149832458560248294e-01 -2.017875179124432039e-01 3.740757243597365167e-01 1.811113586539604692e-01 0.000000000000000000e+00
-3.148489944561981835e-01 -2.017911177016272761e-01 3.739646300030941561e-01 1.810946945004641151e-01 0.000000000000000000e+00
-3.147603237655240971e-01 -2.017932196507509768e-01 3.738911137135967899e-01 1.810836670570395157e-01 0.000000000000000000e+00
-3.146800431677331256e-01 -2.017949604256760177e-01 3.738244716725304673e-01 1.810736707508795729e-01 0.000000000000000000e+00
-3.146307724327833677e-01 -2.017954259455963517e-01 3.737832485468209898e-01 1.810674872820231540e-01 0.000000000000000000e+00
-3.145816614216620510e-01 -2.017963949317814754e-01 3.737424336495345778e-01 1.810613650474302005e-01 0.000000000000000000e+00
-3.145032283119637562e-01 -2.017974427748731592e-01 3.736769842111304363e-01 1.810515476316695571e-01 0.000000000000000000e+00
-3.144392477196633062e-01 -2.017982908183993951e-01 3.736235949237348142e-01 1.810435392385602305e-01 0.000000000000000000e+00
-3.143696910476039275e-01 -2.017991088256564369e-01 3.735655002435249727e-01 1.810348250365287348e-01 0.000000000000000000e+00
-3.143171217012906693e-01 -2.018001669715679403e-01 3.735218338790072257e-01 1.810282750818510977e-01 0.000000000000000000e+00
-3.142338079490235581e-01 -2.018002572424226759e-01 3.734517771831482036e-01 1.810177665774722333e-01 0.000000000000000000e+00
-3.141848844588598921e-01 -2.018006518657062265e-01 3.734108256543335891e-01 1.810116238481500328e-01 0.000000000000000000e+00
-3.141019759456668003e-01 -2.018022778198948486e-01 3.733419486560146106e-01 1.810012922984021999e-01 0.000000000000000000e+00
-3.140541056248125074e-01 -2.018028756831731219e-01 3.733019982451193930e-01 1.809952997367679228e-01 0.000000000000000000e+00
-3.139634325825758632e-01 -2.018031312368732122e-01 3.732258575930134104e-01 1.809838786389520171e-01 0.000000000000000000e+00
-3.139207545735354099e-01 -2.018041308033658998e-01 3.731904974156226573e-01 1.809785746123434014e-01 0.000000000000000000e+00
-3.138404907730993898e-01 -2.018049105337574867e-01 3.731234052753026331e-01 1.809685107912953894e-01 0.000000000000000000e+00
-3.137886485713468621e-01 -2.018050723745948849e-01 3.730798885069358528e-01 1.809619832760403779e-01 0.000000000000000000e+00
-3.137049947766208380e-01 -2.018062098068279520e-01 3.730101474013772234e-01 1.809515221102065974e-01 0.000000000000000000e+00
-3.136488388821345175e-01 -2.018065795072324642e-01 3.729631210515593764e-01 1.809444681577339065e-01 0.000000000000000000e+00
-3.135625876318657856e-01 -2.018072060963027603e-01 3.728909288180488057e-01 1.809336393227073125e-01 0.000000000000000000e+00
-3.135152035846169860e-01 -2.018084111050855722e-01 3.728517368491973127e-01 1.809277605273796052e-01 0.000000000000000000e+00
-3.134257282528472022e-01 -2.018076233615854198e-01 3.727760775286943495e-01 1.809164116293041635e-01 0.000000000000000000e+00
-3.133737397107099754e-01 -2.018090914388120383e-01 3.727331620980813831e-01 1.809099743147122019e-01 0.000000000000000000e+00
-3.132994420887384446e-01 -2.018101853336472518e-01 3.726712912440611203e-01 1.809006936866091597e-01 0.000000000000000000e+00
-3.132535945016605150e-01 -2.018112892711249051e-01 3.726333465291108427e-01 1.808950019793666153e-01 0.000000000000000000e+00
-3.131676663636486224e-01 -2.018120354847161013e-01 3.725615183055515645e-01 1.808842277458327374e-01 0.000000000000000000e+00
-3.131150560254379323e-01 -2.018121725227739471e-01 3.725173704516005491e-01 1.808776055677400740e-01 0.000000000000000000e+00
-3.130431273557814920e-01 -2.018131163482741464e-01 3.724574251037158223e-01 1.808686137655573789e-01 0.000000000000000000e+00
-3.129875087547115964e-01 -2.018133071404880630e-01 3.724107833769876863e-01 1.808616175065481668e-01 0.000000000000000000e+00
-3.129145236279580189e-01 -2.018135883805016739e-01 3.723495985660874030e-01 1.808524397849131105e-01 0.000000000000000000e+00
-3.128536525819554104e-01 -2.018138253593610987e-01 3.722985737819170526e-01 1.808447860672875440e-01 0.000000000000000000e+00
-3.127855314760769057e-01 -2.018151334937289265e-01 3.722420406239245749e-01 1.808363060935886946e-01 0.000000000000000000e+00
-3.127246931916706219e-01 -2.018143445009178971e-01 3.721904934011072696e-01 1.808285740101660821e-01 0.000000000000000000e+00
-3.126554754566075456e-01 -2.018156675867043282e-01 3.721330541842050033e-01 1.808199581276307422e-01 0.000000000000000000e+00
-3.125964209376326242e-01 -2.018158044720680389e-01 3.720835139020883808e-01 1.808125270853132571e-01 0.000000000000000000e+00
-3.125475744230765685e-01 -2.018164136659513774e-01 3.720428081588663116e-01 1.808064212238299495e-01 0.000000000000000000e+00
-3.124946992878466778e-01 -2.018169004810485001e-01 3.719986537647403391e-01 1.807997980647110536e-01 0.000000000000000000e+00
-3.124387462730857101e-01 -2.018176044712546302e-01 3.719520340678531545e-01 1.807928051101779787e-01 0.000000000000000000e+00
-3.123703621496234373e-01 -2.018183400246367776e-01 3.718949925984306737e-01 1.807842488897646038e-01 0.000000000000000000e+00
-3.123146404987930946e-01 -2.018190022798867500e-01 3.718485502878010607e-01 1.807772825431701591e-01 0.000000000000000000e+00
-3.122340749994631515e-01 -2.018192899264609208e-01 3.717810422509346679e-01 1.807671563376402057e-01 0.000000000000000000e+00
-3.121797506638080977e-01 -2.018197661795989029e-01 3.717356786014833769e-01 1.807603517902225121e-01 0.000000000000000000e+00
-3.120961032630991117e-01 -2.018203938996864233e-01 3.716657760217311202e-01 1.807498664032596569e-01 0.000000000000000000e+00
-3.120508181465491693e-01 -2.018210756696138808e-01 3.716281201555806657e-01 1.807442180233370943e-01 0.000000000000000000e+00
-3.119758565078429302e-01 -2.018211624792509706e-01 3.715652253215825374e-01 1.807347837982373751e-01 0.000000000000000000e+00
-3.119219858967556269e-01 -2.018222015912933820e-01 3.715205597822716643e-01 1.807280839673407469e-01 0.000000000000000000e+00
-3.118563726551354942e-01 -2.018218813304378245e-01 3.714652997917518573e-01 1.807197949687627814e-01 0.000000000000000000e+00
-3.117854943836015913e-01 -2.018236305521982632e-01 3.714067478618247597e-01 1.807110121792737112e-01 0.000000000000000000e+00
-3.117334186054473433e-01 -2.018244451888587254e-01 3.713634755212603111e-01 1.807045213281890383e-01 0.000000000000000000e+00
-3.116547460208222153e-01 -2.018246780106793814e-01 3.712975644566196554e-01 1.806946346684929483e-01 0.000000000000000000e+00
-3.115946616151618054e-01 -2.018241250368015272e-01 3.712468324362346306e-01 1.806870248654351974e-01 0.000000000000000000e+00
-3.115208783631041034e-01 -2.018259003849238176e-01 3.711858722019267254e-01 1.806778808302890171e-01 0.000000000000000000e+00
-3.114726783377698149e-01 -2.018268897345895652e-01 3.711459588502102891e-01 1.806718938275315434e-01 0.000000000000000000e+00
-3.113963260742436678e-01 -2.018270712582987958e-01 3.710819836440986674e-01 1.806622975466148084e-01 0.000000000000000000e+00
-3.113420860380416988e-01 -2.018275310899053654e-01 3.710367189974141389e-01 1.806555078496121236e-01 0.000000000000000000e+00
-3.112605380314091841e-01 -2.018280165093102596e-01 3.709685576752896896e-01 1.806452836512934534e-01 0.000000000000000000e+00
-3.112057765760551931e-01 -2.018284424428047896e-01 3.709228431266995418e-01 1.806384264690049368e-01 0.000000000000000000e+00
-3.111384424921593284e-01 -2.018289745725496687e-01 3.708666409552814347e-01 1.806299961432922263e-01 0.000000000000000000e+00
-3.110853330776022774e-01 -2.018293748480201044e-01 3.708223038161881924e-01 1.806233455724282344e-01 0.000000000000000000e+00
-3.110272546191813481e-01 -2.018298526967743922e-01 3.707738428685965482e-01 1.806160764302894850e-01 0.000000000000000000e+00
-3.109499580724572332e-01 -2.018297843548609860e-01 3.707089670860317931e-01 1.806063450629047662e-01 0.000000000000000000e+00
-3.109040769329761145e-01 -2.018307037371603330e-01 3.706709835212129156e-01 1.806006475281819457e-01 0.000000000000000000e+00
-3.108538974259353882e-01 -2.018308515891464316e-01 3.706289764685082311e-01 1.805943464702762236e-01 0.000000000000000000e+00
-3.107727257612470928e-01 -2.018314166879590088e-01 3.705612066033677765e-01 1.805841809905051609e-01 0.000000000000000000e+00
-3.106930019163822720e-01 -2.018315919347422049e-01 3.704944438756476166e-01 1.805741665813471453e-01 0.000000000000000000e+00
-3.106415029089985014e-01 -2.018318059405123654e-01 3.704513749721681792e-01 1.805677062458252158e-01 0.000000000000000000e+00
-3.105734762952349626e-01 -2.018322240593641292e-01 3.703945610384367648e-01 1.805591841557655230e-01 0.000000000000000000e+00
-3.105079013706648627e-01 -2.018337238614834606e-01 3.703403959891603536e-01 1.805510593983740419e-01 0.000000000000000000e+00
-3.104368231890992647e-01 -2.018337044556856030e-01 3.702807927047325753e-01 1.805421189057098696e-01 0.000000000000000000e+00
-3.103859801097003102e-01 -2.018342039682834432e-01 3.702384401168656858e-01 1.805357660175298529e-01 0.000000000000000000e+00
-3.103083549435715627e-01 -2.018350342453814061e-01 3.701738188967716447e-01 1.805260728345157439e-01 0.000000000000000000e+00
-3.102552447078665843e-01 -2.018355649805217422e-01 3.701295883332547110e-01 1.805194382499882011e-01 0.000000000000000000e+00
-3.101905365128123093e-01 -2.018356608984112066e-01 3.700754017121440365e-01 1.805113102568215999e-01 0.000000000000000000e+00
-3.101085058523455062e-01 -2.018360326518142678e-01 3.700068505833350452e-01 1.805010275875002512e-01 0.000000000000000000e+00
-3.100690821474877401e-01 -2.018371763631610083e-01 3.699744335302633802e-01 1.804961650295394959e-01 0.000000000000000000e+00
-3.099788649504151561e-01 -2.018374766786713570e-01 3.698989912232269472e-01 1.804848486834840504e-01 0.000000000000000000e+00
-3.099366544445859573e-01 -2.018381329660349777e-01 3.698639772774817147e-01 1.804795965916222711e-01 0.000000000000000000e+00
-3.098635717888069130e-01 -2.018387277813529779e-01 3.698030626618879491e-01 1.804704593992831896e-01 0.000000000000000000e+00
-3.098132813887338188e-01 -2.018387453393805098e-01 3.697609341791396886e-01 1.804641401268709533e-01 0.000000000000000000e+00
-3.097341885453157584e-01 -2.018394753090924643e-01 3.696950653536978937e-01 1.804542598030546841e-01 0.000000000000000000e+00
-3.096854333395773207e-01 -2.018396252039575400e-01 3.696543005636426238e-01 1.804481450845464019e-01 0.000000000000000000e+00
-3.096050159616967612e-01 -2.018408434464616374e-01 3.695875971834303164e-01 1.804381395775145336e-01 0.000000000000000000e+00
-3.095596787305584519e-01 -2.018410445341092818e-01 3.695497286623098954e-01 1.804324592993464815e-01 0.000000000000000000e+00
-3.095038283584590211e-01 -2.018410321004363017e-01 3.695029391059180823e-01 1.804254408658877151e-01 0.000000000000000000e+00
-3.094255900713761553e-01 -2.018418960059968903e-01 3.694378794524391663e-01 1.804156819178658888e-01 0.000000000000000000e+00
-3.093744430638883380e-01 -2.018421816753873665e-01 3.693951980258692869e-01 1.804092797038803764e-01 0.000000000000000000e+00
-3.092969137053728224e-01 -2.018422688857316460e-01 3.693303160270069441e-01 1.803995474040510361e-01 0.000000000000000000e+00
-3.092335542114874603e-01 -2.018423082044042416e-01 3.692772785205591934e-01 1.803915917780838929e-01 0.000000000000000000e+00
-3.091643628631761120e-01 -2.018429365690795896e-01 3.692196829902532618e-01 1.803829524485379976e-01 0.000000000000000000e+00
-3.091117860935720940e-01 -2.018436941295421172e-01 3.691760733875076306e-01 1.803764110081261529e-01 0.000000000000000000e+00
-3.090414742890858490e-01 -2.018442990746602272e-01 3.691175339911565434e-01 1.803676300986734871e-01 0.000000000000000000e+00
-3.089874644206236365e-01 -2.018450148535868571e-01 3.690727071869862042e-01 1.803609060780479445e-01 0.000000000000000000e+00
-3.088990130674841295e-01 -2.018442465016820897e-01 3.689982386406438497e-01 1.803497357960965886e-01 0.000000000000000000e+00
-3.088569588398528687e-01 -2.018458455796049433e-01 3.689639093482562915e-01 1.803445864022384382e-01 0.000000000000000000e+00
-3.088106820297008559e-01 -2.018457494557852061e-01 3.689251196503385843e-01 1.803387679475507710e-01 0.000000000000000000e+00
-3.087371268595571205e-01 -2.018460496717236485e-01 3.688637163907209082e-01 1.803295574586081251e-01 0.000000000000000000e+00
-3.086639675927628224e-01 -2.018462466128733146e-01 3.688025924011530399e-01 1.803203888601729588e-01 0.000000000000000000e+00
-3.085976062303419365e-01 -2.018456218152762105e-01 3.687467120085176631e-01 1.803120068012776522e-01 0.000000000000000000e+00
-3.085569186731898506e-01 -2.018467818339018671e-01 3.687132970178811919e-01 1.803069945526821760e-01 0.000000000000000000e+00
-3.084783208643604446e-01 -2.018475417318167375e-01 3.686479411938615725e-01 1.802971911790792192e-01 0.000000000000000000e+00
-3.084031351720961656e-01 -2.018481376899311508e-01 3.685853557493455335e-01 1.802878033624018272e-01 0.000000000000000000e+00
-3.083527134239726908e-01 -2.018485967542305026e-01 3.685434192704823975e-01 1.802815128905723707e-01 0.000000000000000000e+00
-3.082933133004306936e-01 -2.018474131665320970e-01 3.684930735139783087e-01 1.802739610270967519e-01 0.000000000000000000e+00
